89,67,0
88,67,0
87,67,0
86,67,0
85,67,0
84,67,0
83,67,0
82,67,0
81,67,0
80,67,0
79,67,0
78,67,0
77,67,0
76,67,0
75,67,0
74,67,0
73,67,0
72,67,0
71,67,0
70,67,0
69,67,0
68,67,0
67,67,0
66,67,0
65,67,0
64,67,0
63,67,0
62,67,0
61,67,0
60,67,0
59,67,0
58,67,0
57,67,0
56,67,0
55,67,0
54,67,0
53,67,0
52,67,0
51,67,0
50,67,0
49,67,0
48,67,0
47,67,0
46,67,0
45,67,0
44,67,0
43,67,0
42,67,0
41,67,0
40,67,0
40,67,1
40,68,1
40,69,1
40,70,1
40,71,1
40,72,1
40,73,1
40,74,1
40,75,1
40,76,1
40,77,1
40,78,1
40,79,1
40,80,1
40,81,1
40,82,1
40,83,1
40,84,1
40,85,1
40,86,1
40,87,1
40,88,1
40,89,1
40,90,1
40,91,1
40,92,1
40,93,1
40,94,1
40,95,1
40,96,1
40,96,2
41,96,2
42,96,2
43,96,2
44,96,2
45,96,2
46,96,2
47,96,2
48,96,2
49,96,2
50,96,2
51,96,2
52,96,2
53,96,2
54,96,2
55,96,2
56,96,2
57,96,2
58,96,2
59,96,2
60,96,2
61,96,2
62,96,2
63,96,2
64,96,2
65,96,2
66,96,2
67,96,2
68,96,2
69,96,2
70,96,2
71,96,2
72,96,2
73,96,2
74,96,2
75,96,2
76,96,2
77,96,2
78,96,2
79,96,2
80,96,2
81,96,2
82,96,2
83,96,2
84,96,2
85,96,2
86,96,2
87,96,2
88,96,2
89,96,2
90,96,2
91,96,2
92,96,2
93,96,2
94,96,2
94,96,3
94,95,3
94,94,3
94,93,3
94,92,3
94,91,3
94,90,3
94,89,3
94,88,3
94,87,3
94,86,3
94,85,3
94,84,3
94,83,3
94,82,3
94,81,3
94,80,3
94,79,3
94,78,3
94,77,3
94,76,3
94,75,3
94,74,3
94,73,3
94,72,3
94,71,3
94,70,3
94,69,3
94,68,3
94,67,3
94,66,3
94,65,3
94,64,3
94,64,0
93,64,0
92,64,0
91,64,0
90,64,0
89,64,0
88,64,0
87,64,0
86,64,0
85,64,0
84,64,0
83,64,0
82,64,0
81,64,0
80,64,0
79,64,0
78,64,0
77,64,0
76,64,0
75,64,0
74,64,0
73,64,0
72,64,0
71,64,0
70,64,0
69,64,0
68,64,0
67,64,0
66,64,0
65,64,0
64,64,0
63,64,0
62,64,0
61,64,0
60,64,0
59,64,0
58,64,0
57,64,0
56,64,0
55,64,0
54,64,0
53,64,0
52,64,0
51,64,0
50,64,0
49,64,0
48,64,0
48,64,1
48,65,1
48,66,1
48,67,1
48,68,1
48,69,1
48,70,1
48,71,1
48,72,1
48,73,1
48,74,1
48,75,1
48,76,1
48,77,1
48,78,1
48,79,1
48,80,1
48,81,1
48,82,1
48,83,1
48,84,1
48,85,1
48,86,1
48,87,1
48,88,1
48,89,1
48,90,1
48,91,1
48,92,1
48,93,1
48,94,1
48,95,1
48,96,1
48,97,1
48,98,1
48,99,1
48,100,1
48,101,1
48,102,1
48,103,1
48,104,1
48,105,1
48,106,1
48,107,1
48,108,1
48,109,1
48,110,1
48,111,1
48,112,1
48,113,1
48,114,1
48,115,1
48,116,1
48,117,1
48,118,1
48,119,1
48,120,1
48,121,1
48,121,2
49,121,2
50,121,2
51,121,2
52,121,2
53,121,2
54,121,2
55,121,2
56,121,2
57,121,2
58,121,2
59,121,2
60,121,2
61,121,2
62,121,2
63,121,2
64,121,2
65,121,2
66,121,2
67,121,2
68,121,2
69,121,2
70,121,2
71,121,2
72,121,2
73,121,2
74,121,2
75,121,2
76,121,2
77,121,2
78,121,2
79,121,2
80,121,2
81,121,2
82,121,2
83,121,2
84,121,2
85,121,2
85,121,3
85,120,3
85,119,3
85,118,3
85,117,3
85,116,3
85,115,3
85,114,3
85,113,3
85,112,3
85,111,3
85,110,3
85,109,3
85,108,3
85,107,3
85,106,3
85,105,3
85,104,3
85,103,3
85,102,3
85,101,3
85,100,3
85,99,3
85,99,0
84,99,0
83,99,0
82,99,0
81,99,0
80,99,0
79,99,0
78,99,0
77,99,0
76,99,0
75,99,0
74,99,0
73,99,0
72,99,0
71,99,0
70,99,0
69,99,0
68,99,0
67,99,0
66,99,0
65,99,0
64,99,0
63,99,0
62,99,0
61,99,0
60,99,0
59,99,0
58,99,0
57,99,0
56,99,0
55,99,0
54,99,0
53,99,0
52,99,0
51,99,0
50,99,0
49,99,0
48,99,0
47,99,0
46,99,0
45,99,0
44,99,0
43,99,0
42,99,0
41,99,0
40,99,0
39,99,0
38,99,0
37,99,0
36,99,0
35,99,0
34,99,0
33,99,0
32,99,0
32,99,1
32,100,1
32,101,1
32,102,1
32,103,1
32,104,1
32,105,1
32,106,1
32,107,1
32,108,1
32,109,1
32,110,1
32,111,1
32,112,1
32,113,1
32,114,1
32,114,2
33,114,2
34,114,2
35,114,2
36,114,2
37,114,2
38,114,2
39,114,2
40,114,2
41,114,2
42,114,2
43,114,2
44,114,2
45,114,2
46,114,2
47,114,2
48,114,2
49,114,2
50,114,2
51,114,2
52,114,2
53,114,2
54,114,2
55,114,2
56,114,2
57,114,2
58,114,2
59,114,2
60,114,2
61,114,2
62,114,2
63,114,2
64,114,2
65,114,2
66,114,2
67,114,2
68,114,2
69,114,2
70,114,2
71,114,2
72,114,2
73,114,2
74,114,2
75,114,2
76,114,2
77,114,2
78,114,2
79,114,2
80,114,2
81,114,2
82,114,2
83,114,2
84,114,2
85,114,2
86,114,2
87,114,2
88,114,2
89,114,2
90,114,2
91,114,2
92,114,2
93,114,2
94,114,2
95,114,2
96,114,2
97,114,2
98,114,2
99,114,2
99,114,3
99,113,3
99,112,3
99,111,3
99,110,3
99,109,3
99,108,3
99,107,3
99,106,3
99,105,3
99,104,3
99,103,3
99,102,3
99,101,3
99,100,3
99,99,3
99,98,3
99,97,3
99,96,3
99,95,3
99,94,3
99,93,3
99,92,3
99,91,3
99,90,3
99,89,3
99,88,3
99,87,3
99,86,3
99,85,3
99,84,3
99,83,3
99,82,3
99,81,3
99,80,3
99,79,3
99,78,3
99,77,3
99,76,3
99,75,3
99,74,3
99,73,3
99,72,3
99,71,3
99,70,3
99,69,3
99,68,3
99,67,3
99,66,3
99,65,3
99,64,3
99,63,3
99,62,3
99,61,3
99,60,3
99,59,3
99,58,3
99,57,3
99,56,3
99,55,3
99,54,3
99,53,3
99,52,3
99,51,3
99,50,3
99,49,3
99,48,3
99,47,3
99,46,3
99,45,3
99,44,3
99,43,3
99,42,3
99,41,3
99,41,0
98,41,0
97,41,0
96,41,0
95,41,0
94,41,0
93,41,0
92,41,0
91,41,0
90,41,0
89,41,0
88,41,0
87,41,0
86,41,0
85,41,0
84,41,0
83,41,0
82,41,0
81,41,0
80,41,0
79,41,0
78,41,0
77,41,0
76,41,0
75,41,0
74,41,0
73,41,0
72,41,0
71,41,0
70,41,0
69,41,0
68,41,0
67,41,0
66,41,0
65,41,0
64,41,0
63,41,0
62,41,0
61,41,0
60,41,0
59,41,0
58,41,0
57,41,0
56,41,0
55,41,0
54,41,0
53,41,0
52,41,0
51,41,0
50,41,0
49,41,0
48,41,0
47,41,0
46,41,0
45,41,0
44,41,0
43,41,0
42,41,0
41,41,0
40,41,0
39,41,0
38,41,0
37,41,0
36,41,0
35,41,0
34,41,0
33,41,0
32,41,0
31,41,0
30,41,0
29,41,0
28,41,0
27,41,0
26,41,0
25,41,0
24,41,0
24,41,1
24,42,1
24,43,1
24,44,1
24,45,1
24,46,1
24,47,1
24,48,1
24,49,1
24,50,1
24,51,1
24,52,1
24,53,1
24,54,1
24,55,1
24,56,1
24,57,1
24,58,1
24,59,1
24,60,1
24,61,1
24,62,1
24,63,1
24,64,1
24,65,1
24,66,1
24,67,1
24,68,1
24,69,1
24,70,1
24,71,1
24,72,1
24,73,1
24,74,1
24,75,1
24,76,1
24,77,1
24,78,1
24,79,1
24,80,1
24,81,1
24,82,1
24,83,1
24,84,1
24,85,1
24,86,1
24,87,1
24,88,1
24,89,1
24,90,1
24,91,1
24,92,1
24,93,1
24,94,1
24,95,1
24,96,1
24,97,1
24,98,1
24,99,1
24,100,1
24,101,1
24,102,1
24,103,1
24,103,2
25,103,2
26,103,2
27,103,2
28,103,2
29,103,2
30,103,2
31,103,2
32,103,2
33,103,2
34,103,2
35,103,2
36,103,2
37,103,2
38,103,2
39,103,2
40,103,2
41,103,2
42,103,2
43,103,2
44,103,2
45,103,2
46,103,2
47,103,2
48,103,2
49,103,2
50,103,2
51,103,2
52,103,2
53,103,2
54,103,2
55,103,2
56,103,2
57,103,2
58,103,2
59,103,2
60,103,2
61,103,2
62,103,2
63,103,2
64,103,2
65,103,2
66,103,2
67,103,2
68,103,2
69,103,2
70,103,2
71,103,2
72,103,2
73,103,2
74,103,2
74,103,3
74,102,3
74,101,3
74,100,3
74,99,3
74,98,3
74,97,3
74,96,3
74,95,3
74,94,3
74,93,3
74,92,3
74,91,3
74,90,3
74,89,3
74,88,3
74,87,3
74,86,3
74,85,3
74,84,3
74,83,3
74,82,3
74,81,3
74,80,3
74,79,3
74,78,3
74,77,3
74,76,3
74,75,3
74,74,3
74,73,3
74,72,3
74,71,3
74,70,3
74,69,3
74,68,3
74,67,3
74,66,3
74,65,3
74,64,3
74,63,3
74,62,3
74,61,3
74,60,3
74,59,3
74,58,3
74,57,3
74,56,3
74,55,3
74,54,3
74,53,3
74,52,3
74,51,3
74,50,3
74,49,3
74,48,3
74,47,3
74,46,3
74,45,3
74,44,3
74,43,3
74,42,3
74,41,3
74,40,3
74,39,3
74,38,3
74,37,3
74,37,0
73,37,0
72,37,0
71,37,0
70,37,0
69,37,0
68,37,0
67,37,0
66,37,0
65,37,0
64,37,0
63,37,0
62,37,0
61,37,0
60,37,0
59,37,0
58,37,0
57,37,0
56,37,0
55,37,0
54,37,0
53,37,0
52,37,0
51,37,0
50,37,0
49,37,0
48,37,0
47,37,0
46,37,0
45,37,0
44,37,0
43,37,0
42,37,0
41,37,0
40,37,0
39,37,0
38,37,0
38,37,1
38,38,1
38,39,1
38,40,1
38,41,1
38,42,1
38,43,1
38,44,1
38,45,1
38,46,1
38,47,1
38,48,1
38,49,1
38,50,1
38,51,1
38,52,1
38,53,1
38,54,1
38,55,1
38,56,1
38,57,1
38,58,1
38,59,1
38,60,1
38,61,1
38,62,1
38,63,1
38,64,1
38,65,1
38,66,1
38,67,1
38,68,1
38,69,1
38,70,1
38,71,1
38,72,1
38,73,1
38,74,1
38,75,1
38,76,1
38,77,1
38,78,1
38,79,1
38,80,1
38,81,1
38,81,2
39,81,2
40,81,2
41,81,2
42,81,2
43,81,2
44,81,2
45,81,2
46,81,2
47,81,2
48,81,2
49,81,2
50,81,2
51,81,2
52,81,2
53,81,2
54,81,2
55,81,2
56,81,2
57,81,2
58,81,2
59,81,2
60,81,2
61,81,2
62,81,2
62,81,3
62,80,3
62,79,3
62,78,3
62,77,3
62,76,3
62,75,3
62,74,3
62,73,3
62,72,3
62,71,3
62,70,3
62,69,3
62,68,3
62,67,3
62,66,3
62,65,3
62,64,3
62,63,3
62,62,3
62,61,3
62,60,3
62,59,3
62,58,3
62,57,3
62,56,3
62,55,3
62,54,3
62,53,3
62,52,3
62,51,3
62,50,3
62,49,3
62,48,3
62,47,3
62,46,3
62,45,3
62,44,3
62,43,3
62,42,3
62,41,3
62,40,3
62,39,3
62,38,3
62,37,3
62,36,3
62,35,3
62,34,3
62,33,3
62,32,3
62,31,3
62,30,3
62,29,3
62,28,3
62,27,3
62,27,0
61,27,0
60,27,0
59,27,0
58,27,0
57,27,0
56,27,0
55,27,0
54,27,0
53,27,0
52,27,0
51,27,0
50,27,0
49,27,0
48,27,0
47,27,0
46,27,0
45,27,0
44,27,0
43,27,0
42,27,0
41,27,0
40,27,0
39,27,0
38,27,0
37,27,0
36,27,0
35,27,0
34,27,0
33,27,0
32,27,0
31,27,0
